[1680899986500, [-0.388, 8.139, 5.693], [-0.000507, -0.002248, 0.012432]]
[1680899986520, [-0.388, 8.132, 5.692], [-0.001132, -0.001579, 0.01136]]
[1680899986560, [-0.371, 8.138, 5.638], [0.000359, -0.003024, 0.011175]]
[1680899986580, [-0.368, 8.153, 5.647], [-0.00194, -0.002178, 0.012139]]
[1680899986600, [-0.391, 8.137, 5.667], [0.000233, -0.001529, 0.011573]]
[1680899986620, [-0.36, 8.159, 5.687], [0.000156, -0.001692, 0.012049]]
[1680899986640, [-0.397, 8.144, 5.705], [-0.000771, -0.002461, 0.012699]]
[1680899986660, [-0.38, 8.153, 5.654], [-0.00015, -0.002843, 0.009869]]
[1680899986680, [-0.382, 8.122, 5.689], [-0.000659, -0.000823, 0.010989]]
[1680899986700, [-0.372, 8.138, 5.678], [-0.002511, -0.003272, 0.011303]]
[1680899986720, [-0.364, 8.163, 5.695], [-0.000287, -0.000293, 0.010426]]
[1680899986740, [-0.361, 8.141, 5.69], [-0.001629, -0.002837, 0.011511]]
[1680899986760, [-0.369, 8.134, 5.665], [0.001049, -0.001823, 0.011321]]
[1680899986780, [-0.392, 8.156, 5.686], [0.00044, -0.001331, 0.011104]]
[1680899986800, [-0.386, 8.135, 5.664], [-0.000653, -0.003278, 0.013684]]
[1680899986820, [-0.382, 8.147, 5.716], [-0.00103, -0.001544, 0.011601]]
[1680899986840, [-0.4, 8.187, 5.647], [-0.000993, -0.003677, 0.011867]]
[1680899986860, [-0.37, 8.157, 5.673], [-0.002754, -0.003747, 0.012961]]
[1680899986880, [-0.385, 8.143, 5.678], [-0.002249, -0.002936, 0.012392]]
[1680899986900, [-0.378, 8.162, 5.693], [0.001112, -0.002191, 0.0107]]
[1680899986920, [-0.379, 8.142, 5.714], [-0.000686, -0.001783, 0.011642]]
[1680899986940, [-0.393, 8.142, 5.677], [0.000969, -0.002316, 0.011445]]
[1680899986960, [-0.384, 8.148, 5.662], [0.0, -0.002157, 0.011827]]
[1680899986980, [-0.372, 8.158, 5.657], [-0.001793, -0.001266, 0.010471]]
[1680899987000, [-0.358, 8.165, 5.716], [-0.000216, -0.002175, 0.012871]]
[1680899987020, [-0.356, 8.175, 5.695], [-0.000896, -0.001689, 0.011549]]
[1680899987040, [-0.375, 8.115, 5.707], [-0.000553, -0.0021, 0.01142]]
[1680899987060, [-0.376, 8.156, 5.688], [-0.00021, -0.002273, 0.011422]]
[1680899987080, [-0.366, 8.157, 5.69], [-0.001912, -0.002426, 0.013316]]
[1680899987100, [-0.361, 8.15, 5.702], [0.000189, -0.002197, 0.011912]]
[1680899987120, [-0.376, 8.158, 5.725], [0.000315, -0.001305, 0.013046]]
[1680899987140, [-0.392, 8.14, 5.631], [-0.000406, -0.002119, 0.012086]]
[1680899987160, [-0.379, 8.158, 5.694], [-0.002323, -0.003856, 0.011272]]
[1680899987180, [-0.378, 8.154, 5.704], [-0.002117, -0.002616, 0.011896]]
[1680899987200, [-0.388, 8.162, 5.7], [0.000869, -0.002159, 0.012403]]
[1680899987220, [-0.377, 8.165, 5.666], [-0.000808, -0.001831, 0.011482]]
[1680899987240, [-0.409, 8.13, 5.665], [0.000238, -0.001609, 0.011522]]
