[1680899843360, [-0.381, 8.183, 5.71], [-0.001116, -0.002659, 0.012074]]
[1680899843380, [-0.38, 8.144, 5.69], [-0.000701, -0.002223, 0.011927]]
[1680899843400, [-0.378, 8.14, 5.684], [-0.000802, -0.002284, 0.009923]]
[1680899843420, [-0.367, 8.163, 5.655], [-0.001603, -0.003557, 0.011382]]
[1680899843440, [-0.407, 8.165, 5.686], [-0.000401, -0.002164, 0.009905]]
[1680899843460, [-0.369, 8.154, 5.672], [-0.001148, -0.002156, 0.011154]]
[1680899843480, [-0.371, 8.146, 5.683], [-0.00186, -0.00261, 0.012494]]
[1680899843500, [-0.378, 8.161, 5.691], [0.000903, -0.001557, 0.011557]]
[1680899843520, [-0.362, 8.145, 5.65], [0.00015, -0.003156, 0.011631]]
[1680899843540, [-0.372, 8.134, 5.702], [-0.001478, -0.001722, 0.011473]]
[1680899843560, [-0.38, 8.134, 5.681], [-0.001703, -0.001562, 0.011363]]
[1680899843580, [-0.374, 8.135, 5.706], [-0.001685, -0.001584, 0.011089]]
[1680899843600, [-0.365, 8.157, 5.731], [0.000219, -0.001756, 0.012094]]
[1680899843620, [-0.407, 8.148, 5.713], [0.000127, -0.002273, 0.012219]]
[1680899843640, [-0.393, 8.157, 5.679], [-0.002777, -0.002278, 0.011839]]
[1680899843660, [-0.373, 8.156, 5.68], [-0.001817, -0.003387, 0.012231]]
[1680899843680, [-0.392, 8.186, 5.694], [0.000236, -0.000685, 0.011975]]
[1680899843700, [-0.347, 8.156, 5.743], [-0.002387, -0.002173, 0.011981]]
[1680899843720, [-0.377, 8.134, 5.687], [-0.000431, -0.002066, 0.011436]]
[1680899843740, [-0.359, 8.138, 5.693], [-0.000842, -0.002311, 0.010784]]
[1680899843760, [-0.36, 8.134, 5.644], [-0.001926, -0.002602, 0.012667]]
[1680899843780, [-0.38, 8.152, 5.675], [0.000677, -0.002134, 0.010714]]
[1680899843800, [-0.394, 8.143, 5.689], [-0.00042, -0.003095, 0.011753]]
[1680899843820, [-0.385, 8.127, 5.671], [-0.000836, -0.001948, 0.013175]]
[1680899843840, [-0.356, 8.136, 5.667], [-0.000753, -0.001679, 0.010631]]
[1680899843860, [-0.395, 8.161, 5.73], [-0.001429, -0.00271, 0.012831]]
[1680899843880, [-0.365, 8.154, 5.706], [0.000636, -0.002569, 0.010533]]
[1680899843900, [-0.371, 8.134, 5.697], [-0.000451, -0.002294, 0.013538]]
[1680899843920, [-0.387, 8.141, 5.678], [-0.001234, -0.002055, 0.011528]]
[1680899843940, [-0.366, 8.16, 5.706], [-0.001334, -0.002692, 0.011987]]
[1680899843960, [-0.384, 8.141, 5.68], [-0.002431, -0.002441, 0.012159]]
[1680899843980, [-0.366, 8.164, 5.72], [0.000259, -0.002681, 0.010593]]
[1680899844000, [-0.406, 8.138, 5.705], [0.00041, -0.002179, 0.012079]]
[1680899844020, [-0.391, 8.146, 5.705], [-0.000909, -0.00257, 0.011441]]
[1680899844040, [-0.372, 8.168, 5.687], [-8.4e-05, -0.003096, 0.012331]]
[1680899844060, [-0.371, 8.142, 5.682], [-0.002178, -0.003376, 0.013045]]
[1680899844080, [-0.368, 8.147, 5.696], [-8.9e-05, -0.001398, 0.010414]]
[1680899844100, [-0.395, 8.146, 5.696], [-0.000388, -0.001072, 0.011222]]
[1680899844120, [-0.372, 8.139, 5.72], [6e-05, -0.003023, 0.01175]]
[1680899844140, [-0.363, 8.147, 5.716], [-0.001772, -0.002661, 0.012489]]
[1680899844160, [-0.393, 8.131, 5.68], [-0.000292, -0.003716, 0.010522]]
[1680899844180, [-0.376, 8.17, 5.715], [0.000187, -0.002618, 0.010495]]
[1680899844200, [-0.392, 8.132, 5.668], [0.00026, -0.002586, 0.011192]]
[1680899844220, [-0.397, 8.144, 5.671], [0.00215, -0.001562, 0.010253]]
[1680899844240, [-0.379, 8.156, 5.725], [-0.002993, -0.003665, 0.012898]]
[1680899844260, [-0.384, 8.145, 5.684], [0.001299, -0.001081, 0.010353]]
[1680899844280, [-0.379, 8.152, 5.683], [-0.001611, -0.001954, 0.010994]]
[1680899844300, [-0.392, 8.143, 5.693], [-0.002204, -0.002847, 0.012125]]
[1680899844320, [-0.373, 8.164, 5.688], [0.001547, -0.000639, 0.010972]]
[1680899844340, [-0.369, 8.181, 5.663], [-0.002989, -0.004819, 0.012022]]
[1680899844360, [-0.378, 8.158, 5.665], [-0.000297, -0.002279, 0.011462]]
[1680899844380, [-0.368, 8.158, 5.69], [-0.000575, -0.00236, 0.011892]]
[1680899844400, [-0.391, 8.134, 5.664], [-0.001275, -0.001813, 0.011335]]
[1680899844420, [-0.402, 8.142, 5.673], [-0.001648, -0.001947, 0.011727]]
[1680899844440, [-0.385, 8.127, 5.677], [-0.000759, -0.002906, 0.012496]]
[1680899844460, [-0.384, 8.138, 5.691], [-0.001775, -0.001526, 0.012347]]
[1680899844480, [-0.387, 8.135, 5.699], [-0.001266, -0.002591, 0.011381]]
[1680899844500, [-0.394, 8.141, 5.647], [-0.000458, -0.0004, 0.010646]]
[1680899844520, [-0.363, 8.143, 5.709], [-0.001476, -0.002628, 0.012903]]
[1680899844540, [-0.381, 8.121, 5.659], [-0.000161, -0.002007, 0.011445]]
[1680899844560, [-0.366, 8.145, 5.722], [0.000985, -0.001998, 0.010579]]
[1680899844580, [-0.366, 8.141, 5.715], [-0.002222, -0.003213, 0.011304]]
[1680899844600, [-0.399, 8.152, 5.696], [0.001695, -0.003107, 0.011634]]
[1680899844620, [-0.373, 8.147, 5.683], [-0.003029, -0.003385, 0.011653]]
[1680899844640, [-0.376, 8.147, 5.672], [-0.001582, -0.002902, 0.012099]]
[1680899844660, [-0.367, 8.149, 5.704], [-0.000361, -0.002758, 0.012014]]
[1680899844680, [-0.373, 8.158, 5.69], [-0.002653, -0.002321, 0.010398]]
[1680899844700, [-0.372, 8.157, 5.71], [-0.000637, -0.002523, 0.012504]]
[1680899844720, [-0.395, 8.139, 5.681], [-0.001652, -0.002172, 0.012804]]
[1680899844740, [-0.387, 8.142, 5.682], [-0.001465, -0.003189, 0.012403]]
[1680899844760, [-0.35, 8.15, 5.769], [-0.000162, -0.001379, 0.013055]]
[1680899844780, [-0.377, 8.146, 5.687], [-0.000468, -0.002526, 0.01201]]
[1680899844800, [-0.364, 8.159, 5.679], [-8e-06, -0.00144, 0.012662]]
[1680899844820, [-0.381, 8.143, 5.672], [-0.001357, -0.001616, 0.013863]]
[1680899844840, [-0.411, 8.148, 5.668], [-0.001476, -0.0031, 0.012206]]
[1680899844860, [-0.395, 8.151, 5.711], [-0.001281, -0.002922, 0.011099]]
[1680899844880, [-0.376, 8.128, 5.685], [0.000441, -0.001446, 0.011858]]
[1680899844900, [-0.377, 8.157, 5.695], [0.000395, -0.001594, 0.011732]]
[1680899844920, [-0.377, 8.132, 5.663], [-0.001081, -0.002809, 0.011923]]
[1680899844940, [-0.389, 8.16, 5.706], [-0.000873, -0.000734, 0.012176]]
[1680899844960, [-0.359, 8.161, 5.667], [0.000658, -0.002695, 0.01209]]
[1680899844980, [-0.374, 8.126, 5.679], [0.000154, -0.002015, 0.011352]]
[1680899845000, [-0.401, 8.158, 5.693], [6.4e-05, -0.00331, 0.013523]]
[1680899845020, [-0.382, 8.136, 5.656], [-0.001931, -0.001647, 0.013437]]
[1680899845040, [-0.36, 8.149, 5.659], [0.001085, -0.002102, 0.011646]]
[1680899845060, [-0.378, 8.141, 5.724], [-0.0003, -0.002625, 0.013492]]
[1680899845080, [-0.397, 8.16, 5.682], [0.001474, -0.002143, 0.010781]]
[1680899845100, [-0.366, 8.138, 5.701], [-0.001233, -0.001785, 0.011591]]
[1680899845120, [-0.372, 8.148, 5.685], [-0.001391, -0.002384, 0.012251]]
[1680899845140, [-0.357, 8.168, 5.736], [-0.000635, -0.00163, 0.012107]]
[1680899845160, [-0.386, 8.154, 5.69], [-0.001196, -0.002286, 0.011505]]
[1680899845180, [-0.37, 8.143, 5.643], [-0.000308, -0.002011, 0.011459]]
[1680899845200, [-0.373, 8.142, 5.663], [-0.000383, -0.00183, 0.012056]]
[1680899845220, [-0.385, 8.149, 5.675], [-0.002232, -0.002683, 0.012315]]
[1680899845240, [-0.384, 8.163, 5.701], [6.1e-05, -0.003936, 0.012134]]
[1680899845260, [-0.375, 8.15, 5.653], [9.5e-05, -0.002044, 0.01102]]
[1680899845280, [-0.404, 8.15, 5.666], [-0.001402, -0.0039, 0.013608]]
[1680899845300, [-0.412, 8.137, 5.663], [0.000156, -0.002297, 0.011648]]
[1680899845320, [-0.403, 8.158, 5.697], [-0.000767, -0.002255, 0.01254]]
[1680899845340, [-0.374, 8.169, 5.714], [-0.001087, -0.002596, 0.012412]]
[1680899845360, [-0.382, 8.139, 5.667], [0.001055, -0.001678, 0.011403]]
[1680899845380, [-0.364, 8.165, 5.733], [0.000675, -0.000794, 0.011124]]
[1680899845400, [-0.382, 8.147, 5.662], [-0.001281, -0.003407, 0.012427]]
[1680899845420, [-0.395, 8.129, 5.676], [0.000255, -0.001284, 0.010686]]
[1680899845440, [-0.365, 8.139, 5.714], [-0.000304, -0.001418, 0.011811]]
[1680899845460, [-0.4, 8.146, 5.689], [-0.000251, -0.002972, 0.012695]]
[1680899845480, [-0.387, 8.155, 5.683], [0.000205, -0.002657, 0.010788]]
[1680899845500, [-0.368, 8.144, 5.664], [-0.002321, -0.002884, 0.012178]]
[1680899845520, [-0.379, 8.161, 5.681], [0.000345, -0.002352, 0.011757]]
[1680899845540, [-0.359, 8.151, 5.696], [-0.001432, -0.002254, 0.011234]]
[1680899845560, [-0.365, 8.124, 5.681], [-0.000942, -0.003187, 0.011792]]
[1680899845580, [-0.368, 8.122, 5.668], [-0.002599, -0.002604, 0.012054]]
[1680899845600, [-0.381, 8.126, 5.68], [-0.001363, -0.002904, 0.012895]]
[1680899845620, [-0.361, 8.169, 5.716], [-0.001884, -0.002714, 0.012082]]
[1680899845640, [-0.368, 8.144, 5.657], [-0.000571, -0.002678, 0.012266]]
[1680899845660, [-0.383, 8.144, 5.652], [-0.001985, -0.002917, 0.012977]]
[1680899845680, [-0.388, 8.148, 5.639], [-0.001688, -0.002749, 0.011391]]
[1680899845700, [-0.391, 8.158, 5.655], [-0.00099, -0.002664, 0.012509]]
[1680899845720, [-0.387, 8.152, 5.671], [-0.000885, -0.001168, 0.012368]]
[1680899845740, [-0.379, 8.132, 5.647], [-0.000136, -0.002262, 0.011447]]
[1680899845760, [-0.37, 8.148, 5.677], [0.000358, -0.002343, 0.011325]]
[1680899845780, [-0.359, 8.154, 5.7], [-0.001666, -0.003478, 0.012336]]
[1680899845800, [-0.371, 8.159, 5.694], [-0.001457, -0.001675, 0.01042]]
[1680899845820, [-0.373, 8.143, 5.692], [-0.000601, -0.002899, 0.011603]]
[1680899845840, [-0.401, 8.122, 5.694], [-0.000307, -0.001015, 0.010901]]
[1680899845860, [-0.391, 8.175, 5.691], [0.000103, -0.00168, 0.011334]]
[1680899845880, [-0.356, 8.14, 5.68], [-0.001323, -0.001669, 0.012176]]
[1680899845900, [-0.388, 8.15, 5.681], [0.002579, -0.002387, 0.011125]]
[1680899845920, [-0.386, 8.149, 5.717], [-0.000638, -0.00354, 0.012543]]
[1680899845940, [-0.359, 8.156, 5.66], [-0.00012, -0.000583, 0.011511]]
[1680899845960, [-0.384, 8.161, 5.665], [0.001136, -0.001947, 0.011096]]
[1680899845980, [-0.387, 8.121, 5.663], [-0.00361, -0.002957, 0.011583]]
[1680899846000, [-0.385, 8.123, 5.65], [-0.000318, -0.002226, 0.012128]]
[1680899846020, [-0.351, 8.15, 5.682], [-0.000689, -0.002444, 0.012091]]
[1680899846040, [-0.376, 8.14, 5.691], [-0.000545, -0.004206, 0.011293]]
[1680899846060, [-0.412, 8.152, 5.724], [-0.000202, -0.001732, 0.012712]]
[1680899846080, [-0.362, 8.138, 5.619], [-0.002149, -0.003124, 0.012366]]
[1680899846100, [-0.372, 8.145, 5.685], [-0.002128, -0.002309, 0.011819]]
[1680899846120, [-0.37, 8.15, 5.701], [-0.000921, -0.000997, 0.01266]]
[1680899846140, [-0.386, 8.18, 5.692], [0.00091, -0.002317, 0.0111]]
[1680899846160, [-0.361, 8.144, 5.699], [-0.001139, -0.002942, 0.012457]]
[1680899846180, [-0.373, 8.146, 5.648], [-8.6e-05, -0.002565, 0.011133]]
[1680899846200, [-0.402, 8.13, 5.696], [0.000116, -0.001933, 0.01143]]
[1680899846220, [-0.372, 8.132, 5.681], [-0.00169, -0.001901, 0.013255]]
[1680899846240, [-0.394, 8.165, 5.67], [0.002617, -0.001627, 0.010293]]
[1680899846260, [-0.381, 8.167, 5.678], [9e-05, -0.002212, 0.01162]]
[1680899846280, [-0.409, 8.13, 5.662], [-0.001858, -0.002929, 0.01186]]
[1680899846300, [-0.383, 8.176, 5.724], [-0.001793, -0.001029, 0.011238]]
[1680899846320, [-0.36, 8.154, 5.671], [-0.001318, -0.002518, 0.012081]]
[1680899846340, [-0.369, 8.143, 5.652], [0.000968, -0.001274, 0.011568]]
[1680899846360, [-0.375, 8.14, 5.7], [-8.4e-05, -0.003179, 0.011832]]
[1680899846380, [-0.389, 8.129, 5.687], [-0.000467, -0.002941, 0.012083]]
[1680899846400, [-0.374, 8.155, 5.672], [0.000477, -0.002588, 0.012383]]
[1680899846420, [-0.36, 8.161, 5.705], [-0.000358, -0.002068, 0.012045]]
[1680899846440, [-0.382, 8.139, 5.666], [-0.001451, -0.001761, 0.010321]]
[1680899846460, [-0.383, 8.158, 5.689], [-0.001453, -0.002748, 0.011922]]
[1680899846480, [-0.378, 8.136, 5.695], [-0.001128, -0.000816, 0.011326]]
[1680899846500, [-0.392, 8.15, 5.683], [-0.001148, -0.001489, 0.012931]]
[1680899846520, [-0.368, 8.152, 5.684], [0.000588, -0.001357, 0.012514]]
[1680899846540, [-0.364, 8.166, 5.671], [-0.000237, -0.001912, 0.01225]]
[1680899846560, [-0.366, 8.125, 5.673], [-0.002096, -0.002414, 0.011787]]
[1680899846580, [-0.365, 8.132, 5.657], [0.001096, -0.001451, 0.011845]]
[1680899846600, [-0.37, 8.158, 5.699], [-0.001074, -0.0033, 0.012501]]
[1680899846620, [-0.384, 8.165, 5.69], [-5.2e-05, -0.001139, 0.011527]]
[1680899846640, [-0.372, 8.159, 5.689], [0.00049, -0.002824, 0.012212]]
[1680899846660, [-0.398, 8.137, 5.67], [-0.002608, -0.001281, 0.012012]]
[1680899846680, [-0.389, 8.148, 5.673], [0.000736, -0.002607, 0.011131]]
[1680899846700, [-0.382, 8.141, 5.688], [-0.001676, -0.000824, 0.012844]]
[1680899846720, [-0.381, 8.147, 5.711], [0.000802, -0.002568, 0.011251]]
[1680899846740, [-0.371, 8.154, 5.698], [-0.000825, -0.003229, 0.01186]]
[1680899846760, [-0.399, 8.158, 5.664], [-0.001191, -0.000818, 0.011579]]
[1680899846780, [-0.386, 8.157, 5.715], [-0.00026, -0.002336, 0.011381]]
[1680899846800, [-0.367, 8.157, 5.695], [-0.002138, -0.002422, 0.012634]]
[1680899846820, [-0.369, 8.149, 5.666], [-0.00015, -0.002915, 0.011629]]
[1680899846840, [-0.371, 8.173, 5.699], [0.000447, -0.002687, 0.011439]]
[1680899846860, [-0.372, 8.151, 5.678], [-0.001249, -0.003871, 0.012787]]
[1680899846880, [-0.352, 8.137, 5.689], [0.000682, -0.001109, 0.012936]]
[1680899846900, [-0.377, 8.138, 5.702], [-0.001031, -0.002654, 0.013038]]
